SampleName,file_name,TotalDroplets
25_2023-02-14,20230227_RESPV4_02130219_10.xlsx,28902
25_2023-02-16,20230227_RESPV4_02130219_10.xlsx,27411
25_2023-02-16,20230227_RESPV4_02130219_10.xlsx,26330
25_2023-02-18,20230227_RESPV4_02130219_10.xlsx,22269
25_2023-02-18,20230227_RESPV4_02130219_10.xlsx,25185
25_2023-02-19,20230227_RESPV4_02130219_10.xlsx,28318
25_2023-02-19,20230227_RESPV4_02130219_10.xlsx,27535
25_2023-02-20,20230306_RESPV4_02200226_10.xlsx,27716
25_2023-02-20,20230306_RESPV4_02200226_10.xlsx,26478
25_2023-02-21,20230306_RESPV4_02200226_10.xlsx,26375
25_2023-02-21,20230306_RESPV4_02200226_10.xlsx,26316
25_2023-02-23,20230306_RESPV4_02200226_10.xlsx,27764
25_2023-02-23,20230306_RESPV4_02200226_10.xlsx,26225
25_2023-02-25,20230306_RESPV4_02200226_10.xlsx,23809
25_2023-02-25,20230306_RESPV4_02200226_10.xlsx,26958
25_2023-02-26,20230306_RESPV4_02200226_10.xlsx,27703
25_2023-02-26,20230306_RESPV4_02200226_10.xlsx,26426
25_2023-02-27,20230313_RESPV4_02270305_09.xlsx,27951
25_2023-02-27,20230313_RESPV4_02270305_09.xlsx,25382
25_2023-02-28,20230313_RESPV4_02270305_09.xlsx,25318
25_2023-02-28,20230313_RESPV4_02270305_09.xlsx,27993
25_2023-03-02,20230313_RESPV4_02270305_09.xlsx,23159
25_2023-03-02,20230313_RESPV4_02270305_09.xlsx,23429
25_2023-03-04,20230313_RESPV4_02270305_09.xlsx,24999
25_2023-03-04,20230313_RESPV4_02270305_09.xlsx,27744
25_2023-03-05,20230313_RESPV4_02270305_09.xlsx,27018
25_2023-03-05,20230313_RESPV4_02270305_09.xlsx,27477
25_2023-03-06,20230320_RESPV4_03060312_10.xlsx,29545
25_2023-03-06,20230320_RESPV4_03060312_10.xlsx,27559
25_2023-03-07,20230320_RESPV4_03060312_10.xlsx,27198
25_2023-03-07,20230320_RESPV4_03060312_10.xlsx,27865
25_2023-03-09,20230320_RESPV4_03060312_10.xlsx,28025
25_2023-03-09,20230320_RESPV4_03060312_10.xlsx,27507
25_2023-03-11,20230320_RESPV4_03060312_10.xlsx,27759
25_2023-03-11,20230320_RESPV4_03060312_10.xlsx,27953
25_2023-03-12,20230320_RESPV4_03060312_10.xlsx,29242
25_2023-03-12,20230320_RESPV4_03060312_10.xlsx,27199
25_2023-03-13,20230327_RESPV4_03130319_10.xlsx,26023
25_2023-03-13,20230327_RESPV4_03130319_10.xlsx,26704
25_2023-03-14,20230327_RESPV4_03130319_10.xlsx,26656
25_2023-03-14,20230327_RESPV4_03130319_10.xlsx,27290
25_2023-03-16,20230327_RESPV4_03130319_10.xlsx,6682
25_2023-03-16,20230327_RESPV4_03130319_10.xlsx,26464
25_2023-03-18,20230327_RESPV4_03130319_10.xlsx,22093
25_2023-03-18,20230327_RESPV4_03130319_10.xlsx,26628
25_2023-03-19,20230327_RESPV4_03130319_10.xlsx,24052
25_2023-03-19,20230327_RESPV4_03130319_10.xlsx,26093
25_2023-03-20,20230328_RESPV4_03200321_10.xlsx,28725
25_2023-03-20,20230328_RESPV4_03200321_10.xlsx,27778
25_2023-03-21,20230328_RESPV4_03200321_10.xlsx,27956
25_2023-03-21,20230328_RESPV4_03200321_10.xlsx,28143
25_2023-03-23,20230404_RESPV4_03230328_08.xlsx,28780
25_2023-03-23,20230404_RESPV4_03230328_08.xlsx,27464
25_2023-03-25,20230404_RESPV4_03230328_08.xlsx,27392
25_2023-03-25,20230404_RESPV4_03230328_08.xlsx,27834
25_2023-03-26,20230404_RESPV4_03230328_08.xlsx,28078
25_2023-03-26,20230404_RESPV4_03230328_08.xlsx,27176
25_2023-03-27,20230404_RESPV4_03230328_08.xlsx,27101
25_2023-03-27,20230404_RESPV4_03230328_08.xlsx,27697
25_2023-03-28,20230404_RESPV4_03230328_08.xlsx,891
25_2023-03-28,20230404_RESPV4_03230328_08.xlsx,23709
25_2023-03-30,20230412_RESPV4_03300404_09.xlsx,26517
25_2023-03-30,20230412_RESPV4_03300404_09.xlsx,27844
25_2023-04-01,20230412_RESPV4_03300404_09.xlsx,26913
25_2023-04-01,20230412_RESPV4_03300404_09.xlsx,26935
25_2023-04-01,20230508_RESPV4_04270502_10.xlsx,25110
25_2023-04-01,20230508_RESPV4_04270502_10.xlsx,26228
25_2023-04-02,20230412_RESPV4_03300404_09.xlsx,28558
25_2023-04-02,20230412_RESPV4_03300404_09.xlsx,27211
25_2023-04-02,20230508_RESPV4_04270502_10.xlsx,24432
25_2023-04-02,20230508_RESPV4_04270502_10.xlsx,0
25_2023-04-03,20230412_RESPV4_03300404_09.xlsx,26348
25_2023-04-03,20230412_RESPV4_03300404_09.xlsx,28096
25_2023-04-04,20230412_RESPV4_03300404_09.xlsx,28881
25_2023-04-04,20230412_RESPV4_03300404_09.xlsx,27843
25_2023-04-06,20230418_RESPV4_04060410_08.xlsx,28605
25_2023-04-06,20230418_RESPV4_04060410_08.xlsx,25537
25_2023-04-08,20230418_RESPV4_04060410_08.xlsx,27710
25_2023-04-08,20230418_RESPV4_04060410_08.xlsx,29081
25_2023-04-09,20230418_RESPV4_04060410_08.xlsx,28725
25_2023-04-09,20230418_RESPV4_04060410_08.xlsx,17450
25_2023-04-10,20230418_RESPV4_04060410_08.xlsx,27755
25_2023-04-10,20230418_RESPV4_04060410_08.xlsx,28259
25_2023-04-13,20230425_RESPV4_04130418_09.xlsx,29112
25_2023-04-13,20230425_RESPV4_04130418_09.xlsx,28099
25_2023-04-15,20230425_RESPV4_04130418_09.xlsx,27791
25_2023-04-15,20230425_RESPV4_04130418_09.xlsx,28478
25_2023-04-16,20230425_RESPV4_04130418_09.xlsx,28393
25_2023-04-16,20230425_RESPV4_04130418_09.xlsx,27883
25_2023-04-17,20230425_RESPV4_04130418_09.xlsx,27883
25_2023-04-17,20230425_RESPV4_04130418_09.xlsx,28316
25_2023-04-18,20230425_RESPV4_04130418_09.xlsx,29600
25_2023-04-18,20230425_RESPV4_04130418_09.xlsx,27755
25_2023-04-20,20230428_RESPV4_04200425_08.xlsx,27320
25_2023-04-20,20230428_RESPV4_04200425_08.xlsx,27222
25_2023-04-22,20230428_RESPV4_04200425_08.xlsx,27475
25_2023-04-22,20230428_RESPV4_04200425_08.xlsx,28255
25_2023-04-23,20230428_RESPV4_04200425_08.xlsx,28040
25_2023-04-23,20230428_RESPV4_04200425_08.xlsx,26470
25_2023-04-24,20230428_RESPV4_04200425_08.xlsx,26038
25_2023-04-24,20230428_RESPV4_04200425_08.xlsx,27454
25_2023-04-25,20230428_RESPV4_04200425_08.xlsx,28778
25_2023-04-25,20230428_RESPV4_04200425_08.xlsx,27566
25_2023-04-27,20230508_RESPV4_04270502_10.xlsx,27624
25_2023-04-27,20230508_RESPV4_04270502_10.xlsx,25202
25_2023-04-29,20230508_RESPV4_04270502_10.xlsx,24533
25_2023-04-29,20230508_RESPV4_04270502_10.xlsx,26660
25_2023-04-30,20230508_RESPV4_04270502_10.xlsx,24948
25_2023-04-30,20230508_RESPV4_04270502_10.xlsx,26146
25_2023-05-04,20230515_RESPV4_05040509_10.xlsx,28428
25_2023-05-04,20230515_RESPV4_05040509_10.xlsx,27277
25_2023-05-06,20230515_RESPV4_05040509_10.xlsx,27422
25_2023-05-06,20230515_RESPV4_05040509_10.xlsx,26445
25_2023-05-07,20230515_RESPV4_05040509_10.xlsx,26202
25_2023-05-07,20230515_RESPV4_05040509_10.xlsx,26553
25_2023-05-08,20230515_RESPV4_05040509_10.xlsx,25871
25_2023-05-08,20230515_RESPV4_05040509_10.xlsx,27294
25_2023-05-09,20230515_RESPV4_05040509_10.xlsx,23752
25_2023-05-09,20230515_RESPV4_05040509_10.xlsx,14
25_2023-05-11,20230522_RESPV4_05110516_12.xlsx,28762
25_2023-05-11,20230522_RESPV4_05110516_12.xlsx,27506
25_2023-05-13,20230522_RESPV4_05110516_12.xlsx,27639
25_2023-05-13,20230522_RESPV4_05110516_12.xlsx,28143
25_2023-05-14,20230522_RESPV4_05110516_12.xlsx,24871
25_2023-05-14,20230522_RESPV4_05110516_12.xlsx,24005
25_2023-05-15,20230522_RESPV4_05110516_12.xlsx,22055
25_2023-05-15,20230522_RESPV4_05110516_12.xlsx,21253
25_2023-05-16,20230522_RESPV4_05110516_12.xlsx,27943
25_2023-05-16,20230522_RESPV4_05110516_12.xlsx,25018
25_2023-05-18,20230530_RESPV4_05180523_10.xlsx,796
25_2023-05-18,20230530_RESPV4_05180523_10.xlsx,27154
25_2023-05-20,20230530_RESPV4_05180523_10.xlsx,27552
25_2023-05-20,20230530_RESPV4_05180523_10.xlsx,19661
25_2023-05-21,20230530_RESPV4_05180523_10.xlsx,27915
25_2023-05-21,20230530_RESPV4_05180523_10.xlsx,26612
25_2023-05-22,20230530_RESPV4_05180523_10.xlsx,26718
25_2023-05-22,20230530_RESPV4_05180523_10.xlsx,27405
25_2023-05-23,20230530_RESPV4_05180523_10.xlsx,17590
25_2023-05-23,20230530_RESPV4_05180523_10.xlsx,25928
25_2023-05-25,20230605_RESPV4_05250530_10.xlsx,28186
25_2023-05-25,20230605_RESPV4_05250530_10.xlsx,27623
25_2023-05-27,20230605_RESPV4_05250530_10.xlsx,25504
25_2023-05-27,20230605_RESPV4_05250530_10.xlsx,26946
25_2023-05-28,20230605_RESPV4_05250530_10.xlsx,27657
25_2023-05-28,20230605_RESPV4_05250530_10.xlsx,24054
25_2023-05-29,20230605_RESPV4_05250530_10.xlsx,24385
25_2023-05-29,20230605_RESPV4_05250530_10.xlsx,27644
25_2023-05-30,20230605_RESPV4_05250530_10.xlsx,27931
25_2023-05-30,20230605_RESPV4_05250530_10.xlsx,26532
25_2023-06-01,20230612_RESPV4_06010606_10.xlsx,28167
25_2023-06-01,20230612_RESPV4_06010606_10.xlsx,27101
25_2023-06-03,20230612_RESPV4_06010606_10.xlsx,25417
25_2023-06-03,20230612_RESPV4_06010606_10.xlsx,27251
25_2023-06-04,20230612_RESPV4_06010606_10.xlsx,27739
25_2023-06-04,20230612_RESPV4_06010606_10.xlsx,26819
25_2023-06-05,20230612_RESPV4_06010606_10.xlsx,26326
25_2023-06-05,20230612_RESPV4_06010606_10.xlsx,27079
25_2023-06-06,20230612_RESPV4_06010606_10.xlsx,28457
25_2023-06-08,20230619_RESPV4_06080613_10.xlsx,26586
25_2023-06-08,20230619_RESPV4_06080613_10.xlsx,24102
25_2023-06-10,20230619_RESPV4_06080613_10.xlsx,20910
25_2023-06-10,20230619_RESPV4_06080613_10.xlsx,27203
25_2023-06-11,20230619_RESPV4_06080613_10.xlsx,27925
25_2023-06-11,20230619_RESPV4_06080613_10.xlsx,26465
25_2023-06-12,20230619_RESPV4_06080613_10.xlsx,26312
25_2023-06-12,20230619_RESPV4_06080613_10.xlsx,27125
25_2023-06-13,20230619_RESPV4_06080613_10.xlsx,28498
25_2023-06-13,20230619_RESPV4_06080613_10.xlsx,26831
ntc_Q_2022-01-11,20220111_SN1FLU_10030103_16.xlsx,23705
ntc_Q_2022-11-16,20221116_RESPV4_11071113_12.xlsx,50
ntc_Q_2022-11-21,20221121_RESPV4_01210225_10.xlsx,27545
ntc_Q_2022-11-21,20221121_RESPV4_02111113_14.xlsx,23567
ntc_Q_2022-11-23,20221123_RESPV4_11141120_12.xlsx,25803
ntc_Q_2022-11-28,20221128_RESPV4_02160407_BS.xlsx,28256
ntc_Q_2022-11-28,20221128_RESPV4_11141120_14.xlsx,26006
ntc_Q_2022-11-30,20221130_RESPV4_11211127_12.xlsx,28290
ntc_Q_20221207,20221207_RESPV4_11281204_13.xlsx,27244
ntc_Q_20221208,20221208_RESPV4_11281204_13.xlsx,28135
ntc_Q_20221212,20221212_RESPV4_11281204_14.xlsx,28230
ntc_Q_20221214,20221214_RESPV4_12051211_11.xlsx,27173
ntc_Q_20221219,20221219_RESPV4_12051211_16.xlsx,25190
ntc_Q_20221221,20221221_RESPV4_12121218_11.xlsx,27944
ntc_Q_20221227,20221227_RESPV4_12121218_11.xlsx,27400
ntc_Q_20221229,20221229_RESPV4_12191225_09.xlsx,27151
ntc_Q_20230103,20230103_RESPV4_12191225_12.xlsx,26047
ntc_Q_20230110,20230110_RESPV4_12260101_13.xlsx,27630
ntc_Q_20230111,20230111_RESPV4_01020108_11.xlsx,27153
ntc_Q_20230112,20230112_RESPV4_01020108_10.xlsx,28358
ntc_Q_20230116,20230116_RESPV4_01020108_14.xlsx,23760
ntc_Q_20230118,20230118_RESPV4_01090115_11.xlsx,26037
ntc_Q_20230120,20230120_RESPV4_01090115_10.xlsx,27433
ntc_Q_20230123,20230123_RESPV4_01090115_13.xlsx,27809
ntc_Q_20230125,20230125_RESPV4_01160122_13.xlsx,20078
ntc_Q_20230126,20230126_RESPV4_01160122_12.xlsx,21635
ntc_Q_20230130,20230130_RESPV4_01160122_14.xlsx,27928
ntc_Q_20230403,20230403_RESPV4_03230328_10.xlsx,28440
ntc_Q_20230404,20230404_RESPV4_03230328_08.xlsx,27867
ntc_Q_20230411,20230411_RESPV4_03300404_09.xlsx,28193
ntc_Q_20230425,20230425_RESPV4_04130418_09.xlsx,28518
ntc_Q_20230508,20230508_RESPV4_04270502_10.xlsx,25756
ntc_Q_20230515,20230515_RESPV4_05040509_10.xlsx,27468
ntc_Q_20230522,20230522_RESPV4_05110516_12.xlsx,27501
ntc_Q_20230619,20230619_RESPV4_06080613_10.xlsx,27654
ntc_U_20230206,20230206_RESPV4_01230129_14.xlsx,26573
ntc_U_20230208,20230208_RESPV4_01300205_11.xlsx,27513
ntc_U_20230215,20230215_RESPV4_02060212_10.xlsx,27693
ntc_U_20230216,20230216_RESPV4_01300205_11.xlsx,24053
ntc_U_20230220,20230220_RESPV4_02050212_10.xlsx,22219
ntc_U_20230220,20230220_RESPV4_02050212_10.xlsx,17755
ntc_U_20230222,20230222_RESPV4_02130219_12.xlsx,27015
ntc_U_20230227,20230227_RESPV4_02130219_10.xlsx,28157
ntc_U_20230301,20230301_RESPV4_02200226_10.xlsx,27745
ntc_U_20230306,20230306_RESPV4_02200226_10.xlsx,27391
ntc_U_20230308,20230308_RESPV4_02270305_10.xlsx,27910
ntc_U_20230313,20230313_RESPV4_02270305_09.xlsx,28845
ntc_U_20230315,20230315_RESPV4_03060312_10.xlsx,27247
ntc_U_20230320,20230320_RESPV4_03060312_10.xlsx,26875
ntc_U_20230322,20230322_RESPV4_03130319_10.xlsx,26929
ntc_U_20230327,20230327_RESPV4_03130319_10.xlsx,27303
ntc_U_20230328,20230328_RESPV4_03200321_10.xlsx,27780
ntc_U_20230330,20230330_RESPV4_03200321_9.xlsx,27973
ntc_U_20230403,20230403_RESPV4_03230328_10.xlsx,27282
ntc_U_20230404,20230404_RESPV4_03230328_08.xlsx,27702
ntc_U_20230411,20230411_RESPV4_03300404_09.xlsx,27722
ntc_U_20230412,20230412_RESPV4_03300404_09.xlsx,28420
ntc_U_20230417,20230417_RESPV4_04060411_08.xlsx,27871
ntc_U_20230418,20230418_RESPV4_04060410_08.xlsx,27797
ntc_U_20230424,20230424_RESPV4_04130418_10.xlsx,28293
ntc_U_20230425,20230425_RESPV4_04130418_09.xlsx,28479
ntc_U_20230428,20230428_RESPV4_04200425_08.xlsx,27829
ntc_U_20230502,20230502_RESPV4_04200425_09.xlsx,28141
ntc_U_20230508,20230508_RESPV4_04270502_10.xlsx,22877
ntc_U_20230515,20230515_RESPV4_05040509_10.xlsx,27734
ntc_U_20230515,20230515_RESPV4_05040509_10.xlsx,22451
ntc_U_20230522,20230522_RESPV4_05110516_12.xlsx,27516
ntc_U_20230522,20230522_RESPV4_05110516_12.xlsx,27177
ntc_U_20230530,20230530_RESPV4_05180523_10.xlsx,27202
ntc_U_20230605,20230605_RESPV4_05250530_10.xlsx,27669
ntc_U_20230612,20230612_RESPV4_06010606_10.xlsx,27732
ntc_U_20230619,20230619_RESPV4_06080613_10.xlsx,25785
ntc_U_20230619,20230619_RESPV4_06080613_10.xlsx,27355
ntc_V_20230216,20230216_RESPV4_01300205_11.xlsx,23883
ntc_V_20230222,20230222_RESPV4_02130219_12.xlsx,27343
ntc_V_20230227,20230227_RESPV4_02130219_10.xlsx,27989
ntc_V_20230301,20230301_RESPV4_02200226_10.xlsx,27651
ntc_V_20230306,20230306_RESPV4_02200226_10.xlsx,27123
ntc_V_20230308,20230308_RESPV4_02270305_10.xlsx,27498
ntc_V_20230313,20230313_RESPV4_02270305_09.xlsx,27651
ntc_V_20230315,20230315_RESPV4_03060312_10.xlsx,24014
ntc_V_20230320,20230320_RESPV4_03060312_10.xlsx,28614
ntc_V_20230322,20230322_RESPV4_03130319_10.xlsx,28051
ntc_V_20230327,20230327_RESPV4_03130319_10.xlsx,27784
ntc_V_20230328,20230328_RESPV4_03200321_10.xlsx,27462
ntc_V_20230403,20230403_RESPV4_03230328_10.xlsx,28308
ntc_V_20230404,20230404_RESPV4_03230328_08.xlsx,27817
ntc_V_20230411,20230411_RESPV4_03300404_09.xlsx,28007
ntc_V_20230412,20230412_RESPV4_03300404_09.xlsx,27592
ntc_V_20230417,20230417_RESPV4_04060411_08.xlsx,28397
ntc_V_20230418,20230418_RESPV4_04060410_08.xlsx,28675
ntc_V_20230424,20230424_RESPV4_04130418_10.xlsx,28164
ntc_V_20230425,20230425_RESPV4_04130418_09.xlsx,28318
ntc_V_20230428,20230428_RESPV4_04200425_08.xlsx,28302
ntc_V_20230502,20230502_RESPV4_04200425_09.xlsx,28162
ntc_V_20230508,20230508_RESPV4_04270502_10.xlsx,17055
ntc_V_20230508,20230508_RESPV4_04270502_10.xlsx,19873
ntc_V_20230515,20230515_RESPV4_05040509_10.xlsx,12446
ntc_V_20230522,20230522_RESPV4_05110516_12.xlsx,28126
ntc_V_20230530,20230530_RESPV4_05180523_10.xlsx,27728
ntc_V_20230530,20230530_RESPV4_05180523_10.xlsx,27574
ntc_V_20230605,20230605_RESPV4_05250530_10.xlsx,26460
ntc_V_20230612,20230612_RESPV4_06010606_10.xlsx,27394
ntc_V_20230612,20230612_RESPV4_06010606_10.xlsx,27852
ntc_V_20230619,20230619_RESPV4_06080613_10.xlsx,27219
ntc_W_2022-01-11,20220111_SN1FLU_10030103_16.xlsx,20991
ntc_W_2022-03-08,20220308_SN1(2x)FLU_01080225_18.xlsx,21776
ntc_W_2022-04-12,20220412_SN1FLU_01080225_18.xlsx,26205
ntc_W_2022-06-27,20220627_IABV_500nM_04050425_14.xlsx,26586
ntc_W_2022-09-26,20220926_IABV_500nM_01210311_17.xlsx,23304
ntc_W_2022-10-17,20221017_RESPV4_12061010_14.xlsx,25251
ntc_W_2022-10-18,20221018_RESPV4_09131007_10.xlsx,28549
ntc_W_2022-10-25,20221025_RESPV4_12030121_10.xlsx,16593
ntc_W_2022-10-31,20221031_RESPV4_02280402_14.xlsx,26536
ntc_W_2022-11-07,20221107_RESPV4_04050429_17.xlsx,28426
ntc_W_2022-11-09,20221109_RESPV4_10301106_13.xlsx,26786
ntc_W_2022-11-16,20221116_RESPV4_11071113_12.xlsx,12
ntc_W_2022-11-21,20221121_RESPV4_02111113_14.xlsx,0
ntc_W_2022-11-21,20221121_RESPV4_02111113_14.xlsx,23540
ntc_W_2022-11-23,20221123_RESPV4_11141120_12.xlsx,703
ntc_W_2022-11-28,20221128_RESPV4_02160407_BS.xlsx,27172
ntc_W_2022-11-28,20221128_RESPV4_11141120_14.xlsx,6
ntc_W_2022-11-30,20221130_RESPV4_11211127_12.xlsx,25986
ntc_W_20221207,20221207_RESPV4_11281204_13.xlsx,12
ntc_W_20221208,20221208_RESPV4_11281204_13.xlsx,27584
ntc_W_20221212,20221212_RESPV4_11281204_14.xlsx,28068
ntc_W_20221214,20221214_RESPV4_12051211_11.xlsx,27829
ntc_W_20221219,20221219_RESPV4_12051211_16.xlsx,26921
ntc_W_20221221,20221221_RESPV4_12121218_11.xlsx,27265
ntc_W_20221227,20221227_RESPV4_12121218_11.xlsx,28202
ntc_W_20221229,20221229_RESPV4_12191225_09.xlsx,27457
ntc_W_20230103,20230103_RESPV4_12191225_12.xlsx,27571
ntc_W_20230105,20230105_RESPV4_12260101_12.xlsx,19982
ntc_W_20230110,20230110_RESPV4_12260101_13.xlsx,27700
ntc_W_20230111,20230111_RESPV4_01020108_11.xlsx,28249
ntc_W_20230112,20230112_RESPV4_01020108_10.xlsx,26183
ntc_W_20230112,20230112_RESPV4_01020108_10.xlsx,27841
ntc_W_20230116,20230116_RESPV4_01020108_14.xlsx,24
ntc_W_20230118,20230118_RESPV4_01090115_11.xlsx,171
ntc_W_20230123,20230123_RESPV4_01090115_13.xlsx,26753
ntc_W_20230126,20230126_RESPV4_01160122_12.xlsx,24904
ntc_W_20230206,20230206_RESPV4_01230129_14.xlsx,27246
ntc_W_20230208,20230208_RESPV4_01300205_11.xlsx,27586
ntc_W_20230215,20230215_RESPV4_02060212_10.xlsx,24897
ntc_W_20230508,20230508_RESPV4_04270502_10.xlsx,28107
ntc_W_20230515,20230515_RESPV4_05040509_10.xlsx,22214
ntc_W_20230522,20230522_RESPV4_05110516_12.xlsx,24410
ntc_W_20230530,20230530_RESPV4_05180523_10.xlsx,27722
ntc_W_20230605,20230605_RESPV4_05250530_10.xlsx,27245
ntc_W_20230612,20230612_RESPV4_06010606_10.xlsx,28298
ntc_W_20230619,20230619_RESPV4_06080613_10.xlsx,27508
ntc_Y_2022-03-08,20220308_SN1(2x)FLU_01080225_18.xlsx,21916
ntc_Y_2022-04-12,20220412_SN1FLU_01080225_18.xlsx,26304
ntc_Y_2022-06-27,20220627_IABV_500nM_04050425_14.xlsx,24391
ntc_Y_2022-09-26,20220926_IABV_500nM_01210311_17.xlsx,19341
ntc_Y_2022-10-17,20221017_RESPV4_12061010_14.xlsx,24745
ntc_Y_2022-10-18,20221018_RESPV4_09131007_10.xlsx,28553
ntc_Y_2022-10-25,20221025_RESPV4_12030121_10.xlsx,27437
ntc_Y_2022-10-31,20221031_RESPV4_02280402_14.xlsx,26597
ntc_Y_2022-11-07,20221107_RESPV4_04050429_17.xlsx,27777
ntc_Y_2022-11-09,20221109_RESPV4_10301106_13.xlsx,24224
ntc_Y_2022-11-16,20221116_RESPV4_11071113_12.xlsx,20858
ntc_Y_2022-11-21,20221121_RESPV4_01210225_10.xlsx,1569
ntc_Y_2022-11-21,20221121_RESPV4_02111113_14.xlsx,26043
ntc_Y_2022-11-23,20221123_RESPV4_11141120_12.xlsx,7414
ntc_Y_2022-11-28,20221128_RESPV4_02160407_BS.xlsx,27743
ntc_Y_2022-11-28,20221128_RESPV4_11141120_14.xlsx,0
ntc_Y_2022-11-30,20221130_RESPV4_11211127_12.xlsx,26872
ntc_Y_20221207,20221207_RESPV4_11281204_13.xlsx,28430
ntc_Y_20221208,20221208_RESPV4_11281204_13.xlsx,27901
ntc_Y_20221212,20221212_RESPV4_11281204_14.xlsx,27962
ntc_Y_20221214,20221214_RESPV4_12051211_11.xlsx,20629
ntc_Y_20221219,20221219_RESPV4_12051211_16.xlsx,27668
ntc_Y_20221221,20221221_RESPV4_12121218_11.xlsx,28561
ntc_Y_20221227,20221227_RESPV4_12121218_11.xlsx,27868
ntc_Y_20221229,20221229_RESPV4_12191225_09.xlsx,26698
ntc_Y_20230103,20230103_RESPV4_12191225_12.xlsx,21724
ntc_Y_20230105,20230105_RESPV4_12260101_12.xlsx,28808
ntc_Y_20230110,20230110_RESPV4_12260101_13.xlsx,28474
ntc_Y_20230111,20230111_RESPV4_01020108_11.xlsx,27663
ntc_Y_20230116,20230116_RESPV4_01020108_14.xlsx,23976
ntc_Y_20230118,20230118_RESPV4_01090115_11.xlsx,147
ntc_Y_20230120,20230120_RESPV4_01090115_10.xlsx,26313
ntc_Y_20230123,20230123_RESPV4_01090115_13.xlsx,20225
ntc_Y_20230125,20230125_RESPV4_01160122_13.xlsx,18458
ntc_Y_20230126,20230126_RESPV4_01160122_12.xlsx,22249
ntc_Y_20230201,20230201_RESPV4_01230129_12.xlsx,26869
ntc_Y_20230412,20230412_RESPV4_03300404_09.xlsx,28018
ntc_Y_20230417,20230417_RESPV4_04060411_08.xlsx,27737
ntc_Y_20230418,20230418_RESPV4_04060410_08.xlsx,28188
ntc_Y_20230424,20230424_RESPV4_04130418_10.xlsx,28863
ntc_Y_20230428,20230428_RESPV4_04200425_08.xlsx,27292
ntc_Y_20230502,20230502_RESPV4_04200425_09.xlsx,27734
ntc_Y_20230508,20230508_RESPV4_04270502_10.xlsx,27333
ntc_Y_20230515,20230515_RESPV4_05040509_10.xlsx,26567
ntc_Y_20230522,20230522_RESPV4_05110516_12.xlsx,27558
ntc_Y_20230530,20230530_RESPV4_05180523_10.xlsx,27896
ntc_Y_20230605,20230605_RESPV4_05250530_10.xlsx,24426
ntc_Y_20230612,20230612_RESPV4_06010606_10.xlsx,28130
ntc_Y_20230619,20230619_RESPV4_06080613_10.xlsx,27440
ntc_Z_2022-03-08,20220308_SN1(2x)FLU_01080225_18.xlsx,24294
ntc_Z_2022-04-12,20220412_SN1FLU_01080225_18.xlsx,26045
ntc_Z_2022-06-27,20220627_IABV_500nM_04050425_14.xlsx,26767
ntc_Z_2022-09-26,20220926_IABV_500nM_01210311_17.xlsx,20376
ntc_Z_2022-10-17,20221017_RESPV4_12061010_14.xlsx,26007
ntc_Z_2022-10-18,20221018_RESPV4_09131007_10.xlsx,27274
ntc_Z_2022-10-25,20221025_RESPV4_12030121_10.xlsx,27058
ntc_Z_2022-10-31,20221031_RESPV4_02280402_14.xlsx,26919
ntc_Z_2022-11-07,20221107_RESPV4_04050429_17.xlsx,28411
ntc_Z_2022-11-09,20221109_RESPV4_10301106_13.xlsx,26839
ntc_Z_20230201,20230201_RESPV4_01230129_12.xlsx,17178
ntc_Z_20230206,20230206_RESPV4_01230129_14.xlsx,27094
ntc_Z_20230208,20230208_RESPV4_01300205_11.xlsx,27322
ntc_Z_20230215,20230215_RESPV4_02060212_10.xlsx,28065
ntc_Z_20230216,20230216_RESPV4_01300205_11.xlsx,25777
ntc_Z_20230220,20230220_RESPV4_02050212_10.xlsx,28720
ntc_Z_20230227,20230227_RESPV4_02130219_10.xlsx,26990
ntc_Z_20230301,20230301_RESPV4_02200226_10.xlsx,27974
ntc_Z_20230306,20230306_RESPV4_02200226_10.xlsx,26528
ntc_Z_20230308,20230308_RESPV4_02270305_10.xlsx,24295
ntc_Z_20230313,20230313_RESPV4_02270305_09.xlsx,27828
ntc_Z_20230315,20230315_RESPV4_03060312_10.xlsx,26627
ntc_Z_20230320,20230320_RESPV4_03060312_10.xlsx,27577
ntc_Z_20230322,20230322_RESPV4_03130319_10.xlsx,27967
ntc_Z_20230327,20230327_RESPV4_03130319_10.xlsx,26124
ntc_Z_20230530,20230530_RESPV4_05180523_10.xlsx,22896
ntc_Z_20230605,20230605_RESPV4_05250530_10.xlsx,26846
ntc_Z_20230605,20230605_RESPV4_05250530_10.xlsx,27740
ntc_Z_20230612,20230612_RESPV4_06010606_10.xlsx,27400
pos_Q_2022-01-11,20220111_SN1FLU_10030103_16.xlsx,23169
pos_Q_2022-11-16,20221116_RESPV4_11071113_12.xlsx,17679
pos_Q_2022-11-21,20221121_RESPV4_01210225_10.xlsx,26529
pos_Q_2022-11-21,20221121_RESPV4_02111113_14.xlsx,23148
pos_Q_2022-11-23,20221123_RESPV4_11141120_12.xlsx,18800
pos_Q_2022-11-28,20221128_RESPV4_02160407_BS.xlsx,26211
pos_Q_2022-11-28,20221128_RESPV4_11141120_14.xlsx,24501
pos_Q_2022-11-30,20221130_RESPV4_11211127_12.xlsx,28275
pos_Q_20221207,20221207_RESPV4_11281204_13.xlsx,24278
