wastewater_treatment_plant.name,collection_date,target,loq,lod,gc_per_lww
STEP Vidy,2023-12-05,IAV-M,32880,6000,10059.483
STEP Vidy,2023-12-05,IAV-M,32880,6000,10229.194
STEP Vidy,2023-12-05,IBV-M,32880,6000,-0
STEP Vidy,2023-12-05,IBV-M,32880,6000,3352.9668
STEP Vidy,2023-12-05,RSV-N,32880,6000,10229.194
STEP Vidy,2023-12-05,RSV-N,32880,6000,10059.483
STEP Vidy,2023-12-05,SARS-N1,32880,6000,1080598.8
STEP Vidy,2023-12-05,SARS-N1,32880,6000,1089833.6
STEP Vidy,2023-12-05,SARS-N2,32880,6000,1308916
STEP Vidy,2023-12-05,SARS-N2,32880,6000,1285915.1
STEP Neuchatel,2023-12-05,IAV-M,32880,6000,10845.269
STEP Neuchatel,2023-12-05,IAV-M,32880,6000,7529.4346
STEP Neuchatel,2023-12-05,IBV-M,32880,6000,-0
STEP Neuchatel,2023-12-05,IBV-M,32880,6000,-0
STEP Neuchatel,2023-12-05,RSV-N,32880,6000,3614.863
STEP Neuchatel,2023-12-05,RSV-N,32880,6000,3764.5947
STEP Neuchatel,2023-12-05,SARS-N1,32880,6000,337153.12
STEP Neuchatel,2023-12-05,SARS-N1,32880,6000,328440.4
STEP Neuchatel,2023-12-05,SARS-N2,32880,6000,351698.53
STEP Neuchatel,2023-12-05,SARS-N2,32880,6000,404208.5
STEP Aire,2023-12-05,IAV-M,54800,10000,9127.776
STEP Aire,2023-12-05,IAV-M,54800,10000,12668.144
STEP Aire,2023-12-05,IBV-M,54800,10000,4222.529
STEP Aire,2023-12-05,IBV-M,54800,10000,9127.776
STEP Aire,2023-12-05,RSV-N,54800,10000,29561.592
STEP Aire,2023-12-05,RSV-N,54800,10000,50213.473
STEP Aire,2023-12-05,SARS-N1,54800,10000,1406703.9
STEP Aire,2023-12-05,SARS-N1,54800,10000,1553650.1
STEP Aire,2023-12-05,SARS-N2,54800,10000,1699657.5
STEP Aire,2023-12-05,SARS-N2,54800,10000,1578196
STEP Porrentruy,2023-12-05,IAV-M,32880,6000,2997.8718
STEP Porrentruy,2023-12-05,IAV-M,32880,6000,-0
STEP Porrentruy,2023-12-05,IBV-M,32880,6000,5995.8994
STEP Porrentruy,2023-12-05,IBV-M,32880,6000,-0
STEP Porrentruy,2023-12-05,RSV-N,32880,6000,2997.8718
STEP Porrentruy,2023-12-05,RSV-N,32880,6000,5604.098
STEP Porrentruy,2023-12-05,SARS-N1,32880,6000,98150.25
STEP Porrentruy,2023-12-05,SARS-N1,32880,6000,102014.98
STEP Porrentruy,2023-12-05,SARS-N2,32880,6000,126044.68
STEP Porrentruy,2023-12-05,SARS-N2,32880,6000,100956.99
ARA Sensetal,2023-12-06,IAV-M,32880,6000,-0
ARA Sensetal,2023-12-06,IBV-M,32880,6000,3687.0337
ARA Sensetal,2023-12-06,RSV-N,32880,6000,3687.0337
ARA Sensetal,2023-12-06,SARS-N1,32880,6000,162452.38
ARA Sensetal,2023-12-06,SARS-N2,32880,6000,184640.38
ARA Buholz,2023-12-06,IAV-M,32880,6000,-0
ARA Buholz,2023-12-06,IBV-M,32880,6000,-0
ARA Buholz,2023-12-06,RSV-N,32880,6000,8265.313
ARA Buholz,2023-12-06,SARS-N1,32880,6000,1003176.5
ARA Buholz,2023-12-06,SARS-N2,32880,6000,1194104.8
ARA Basel/Prorheno,2023-12-06,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-12-06,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-12-06,IBV-M,54800,10000,5270.3364
ARA Basel/Prorheno,2023-12-06,IBV-M,54800,10000,5119.9277
ARA Basel/Prorheno,2023-12-06,RSV-N,54800,10000,10540.962
ARA Basel/Prorheno,2023-12-06,RSV-N,54800,10000,5119.9277
ARA Basel/Prorheno,2023-12-06,SARS-N1,54800,10000,385494.28
ARA Basel/Prorheno,2023-12-06,SARS-N1,54800,10000,431025.28
ARA Basel/Prorheno,2023-12-06,SARS-N2,54800,10000,486081.88
ARA Basel/Prorheno,2023-12-06,SARS-N2,54800,10000,446454.72
ARA Altenrhein,2023-12-06,IAV-M,32880,6000,3256.0747
ARA Altenrhein,2023-12-06,IAV-M,32880,6000,-0
ARA Altenrhein,2023-12-06,IBV-M,32880,6000,-0
ARA Altenrhein,2023-12-06,IBV-M,32880,6000,2720.3552
ARA Altenrhein,2023-12-06,RSV-N,32880,6000,10882.189
ARA Altenrhein,2023-12-06,RSV-N,32880,6000,3256.0747
ARA Altenrhein,2023-12-06,SARS-N1,32880,6000,231688.47
ARA Altenrhein,2023-12-06,SARS-N1,32880,6000,270880.3
ARA Altenrhein,2023-12-06,SARS-N2,32880,6000,323244.47
ARA Altenrhein,2023-12-06,SARS-N2,32880,6000,316418.25
CDA Lugano,2023-12-06,IAV-M,54800,10000,5758.981
CDA Lugano,2023-12-06,IAV-M,54800,10000,15689.984
CDA Lugano,2023-12-06,IBV-M,54800,10000,5229.711
CDA Lugano,2023-12-06,IBV-M,54800,10000,23037.99
CDA Lugano,2023-12-06,RSV-N,54800,10000,51843.227
CDA Lugano,2023-12-06,RSV-N,54800,10000,-0
CDA Lugano,2023-12-06,SARS-N1,54800,10000,1749185.4
CDA Lugano,2023-12-06,SARS-N1,54800,10000,1741401.9
CDA Lugano,2023-12-06,SARS-N2,54800,10000,2142898.5
CDA Lugano,2023-12-06,SARS-N2,54800,10000,2056087.6
ARA Werdhoelzli,2023-12-07,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-12-07,IBV-M,32880,6000,3426.1013
ARA Werdhoelzli,2023-12-07,RSV-N,32880,6000,20559.654
ARA Werdhoelzli,2023-12-07,SARS-N1,32880,6000,692760.7
ARA Werdhoelzli,2023-12-07,SARS-N2,32880,6000,828144.06
ARA Region Bern,2023-12-07,IAV-M,32880,6000,5674.239
ARA Region Bern,2023-12-07,IAV-M,32880,6000,15121.901
ARA Region Bern,2023-12-07,IBV-M,32880,6000,3024.064
ARA Region Bern,2023-12-07,IBV-M,32880,6000,-0
ARA Region Bern,2023-12-07,RSV-N,32880,6000,-0
ARA Region Bern,2023-12-07,RSV-N,32880,6000,8511.566
ARA Region Bern,2023-12-07,SARS-N1,32880,6000,892888.4
ARA Region Bern,2023-12-07,SARS-N1,32880,6000,782606.6
ARA Region Bern,2023-12-07,SARS-N2,32880,6000,1049725
ARA Region Bern,2023-12-07,SARS-N2,32880,6000,1016005
ARA Schwyz,2023-12-07,IAV-M,32880,6000,2591.4446
ARA Schwyz,2023-12-07,IAV-M,32880,6000,2759.5764
ARA Schwyz,2023-12-07,IBV-M,32880,6000,11039.096
ARA Schwyz,2023-12-07,IBV-M,32880,6000,5183.0054
ARA Schwyz,2023-12-07,RSV-N,32880,6000,5519.2847
ARA Schwyz,2023-12-07,RSV-N,32880,6000,5183.0054
ARA Schwyz,2023-12-07,SARS-N1,32880,6000,518000
ARA Schwyz,2023-12-07,SARS-N1,32880,6000,518345.66
ARA Schwyz,2023-12-07,SARS-N2,32880,6000,661988.44
ARA Schwyz,2023-12-07,SARS-N2,32880,6000,599148.8
ARA Zuchwil,2023-12-07,IAV-M,32880,6000,-0
ARA Zuchwil,2023-12-07,IAV-M,32880,6000,-0
ARA Zuchwil,2023-12-07,IBV-M,32880,6000,12745.376
ARA Zuchwil,2023-12-07,IBV-M,32880,6000,5890.1987
ARA Zuchwil,2023-12-07,RSV-N,32880,6000,2945.0247
ARA Zuchwil,2023-12-07,RSV-N,32880,6000,-0
ARA Zuchwil,2023-12-07,SARS-N1,32880,6000,711653.3
ARA Zuchwil,2023-12-07,SARS-N1,32880,6000,645590.8
ARA Zuchwil,2023-12-07,SARS-N2,32880,6000,827886.7
ARA Zuchwil,2023-12-07,SARS-N2,32880,6000,735000.7
ARA Chur,2023-12-07,IAV-M,54800,10000,-0
ARA Chur,2023-12-07,IAV-M,54800,10000,-0
ARA Chur,2023-12-07,IBV-M,54800,10000,-0
ARA Chur,2023-12-07,IBV-M,54800,10000,-0
ARA Chur,2023-12-07,RSV-N,54800,10000,4171.698
ARA Chur,2023-12-07,RSV-N,54800,10000,-0
ARA Chur,2023-12-07,SARS-N1,54800,10000,699189.6
ARA Chur,2023-12-07,SARS-N1,54800,10000,699899.25
ARA Chur,2023-12-07,SARS-N2,54800,10000,926364.9
ARA Chur,2023-12-07,SARS-N2,54800,10000,959675.9
STEP Vidy,2023-12-07,IAV-M,32880,6000,5677.304
STEP Vidy,2023-12-07,IBV-M,32880,6000,2838.5823
STEP Vidy,2023-12-07,RSV-N,32880,6000,8516.165
STEP Vidy,2023-12-07,SARS-N1,32880,6000,1031004.75
STEP Vidy,2023-12-07,SARS-N2,32880,6000,1198844.8
STEP Neuchatel,2023-12-07,IAV-M,32880,6000,16970.572
STEP Neuchatel,2023-12-07,IBV-M,32880,6000,6787.6313
STEP Neuchatel,2023-12-07,RSV-N,32880,6000,3393.716
STEP Neuchatel,2023-12-07,SARS-N1,32880,6000,1394494.8
STEP Neuchatel,2023-12-07,SARS-N2,32880,6000,1586018.2
STEP Aire,2023-12-07,IAV-M,54800,10000,9103.195
STEP Aire,2023-12-07,IAV-M,54800,10000,-0
STEP Aire,2023-12-07,IBV-M,54800,10000,-0
STEP Aire,2023-12-07,IBV-M,54800,10000,4551.49
STEP Aire,2023-12-07,RSV-N,54800,10000,13642.868
STEP Aire,2023-12-07,RSV-N,54800,10000,36417.94
STEP Aire,2023-12-07,SARS-N1,54800,10000,560947.94
STEP Aire,2023-12-07,SARS-N1,54800,10000,671387.25
STEP Aire,2023-12-07,SARS-N2,54800,10000,818161.75
STEP Aire,2023-12-07,SARS-N2,54800,10000,725747.56
STEP Porrentruy,2023-12-07,IAV-M,32880,6000,10531.743
STEP Porrentruy,2023-12-07,IAV-M,32880,6000,7804.776
STEP Porrentruy,2023-12-07,IBV-M,32880,6000,5203.0664
STEP Porrentruy,2023-12-07,IBV-M,32880,6000,-0
STEP Porrentruy,2023-12-07,RSV-N,32880,6000,2632.7559
STEP Porrentruy,2023-12-07,RSV-N,32880,6000,5203.0664
STEP Porrentruy,2023-12-07,SARS-N1,32880,6000,216321.81
STEP Porrentruy,2023-12-07,SARS-N1,32880,6000,211000.3
STEP Porrentruy,2023-12-07,SARS-N2,32880,6000,205878.08
STEP Porrentruy,2023-12-07,SARS-N2,32880,6000,200431.98
ARA Werdhoelzli,2023-12-08,IAV-M,32880,6000,12463.6875
ARA Werdhoelzli,2023-12-08,IBV-M,32880,6000,3115.6702
ARA Werdhoelzli,2023-12-08,RSV-N,32880,6000,24930.064
ARA Werdhoelzli,2023-12-08,SARS-N1,32880,6000,708446.2
ARA Werdhoelzli,2023-12-08,SARS-N2,32880,6000,891668.56
ARA Sensetal,2023-12-08,IAV-M,32880,6000,-0
ARA Sensetal,2023-12-08,IAV-M,32880,6000,-0
ARA Sensetal,2023-12-08,IBV-M,32880,6000,-0
ARA Sensetal,2023-12-08,IBV-M,32880,6000,-0
ARA Sensetal,2023-12-08,RSV-N,32880,6000,-0
ARA Sensetal,2023-12-08,RSV-N,32880,6000,-0
ARA Sensetal,2023-12-08,SARS-N1,32880,6000,176055.19
ARA Sensetal,2023-12-08,SARS-N1,32880,6000,126999.15
ARA Sensetal,2023-12-08,SARS-N2,32880,6000,178564.88
ARA Sensetal,2023-12-08,SARS-N2,32880,6000,199058.5
ARA Buholz,2023-12-08,IAV-M,32880,6000,4935.195
ARA Buholz,2023-12-08,IAV-M,32880,6000,5764.7817
ARA Buholz,2023-12-08,IBV-M,32880,6000,-0
ARA Buholz,2023-12-08,IBV-M,32880,6000,-0
ARA Buholz,2023-12-08,RSV-N,32880,6000,9870.811
ARA Buholz,2023-12-08,RSV-N,32880,6000,-0
ARA Buholz,2023-12-08,SARS-N1,32880,6000,665099.6
ARA Buholz,2023-12-08,SARS-N1,32880,6000,579343.06
ARA Buholz,2023-12-08,SARS-N2,32880,6000,747527.94
ARA Buholz,2023-12-08,SARS-N2,32880,6000,646341.3
ARA Zuchwil,2023-12-08,IAV-M,32880,6000,-0
ARA Zuchwil,2023-12-08,IAV-M,32880,6000,6039.439
ARA Zuchwil,2023-12-08,IBV-M,32880,6000,-0
ARA Zuchwil,2023-12-08,IBV-M,32880,6000,3019.6406
ARA Zuchwil,2023-12-08,RSV-N,32880,6000,3495.2969
ARA Zuchwil,2023-12-08,RSV-N,32880,6000,9059.3955
ARA Zuchwil,2023-12-08,SARS-N1,32880,6000,509525.47
ARA Zuchwil,2023-12-08,SARS-N1,32880,6000,643185.1
ARA Zuchwil,2023-12-08,SARS-N2,32880,6000,731610.2
ARA Zuchwil,2023-12-08,SARS-N2,32880,6000,567434.06
ARA Basel/Prorheno,2023-12-08,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-12-08,IAV-M,54800,10000,4989.9834
ARA Basel/Prorheno,2023-12-08,IBV-M,54800,10000,14868.295
ARA Basel/Prorheno,2023-12-08,IBV-M,54800,10000,-0
ARA Basel/Prorheno,2023-12-08,RSV-N,54800,10000,4989.9834
ARA Basel/Prorheno,2023-12-08,RSV-N,54800,10000,19824.902
ARA Basel/Prorheno,2023-12-08,SARS-N1,54800,10000,852031.9
ARA Basel/Prorheno,2023-12-08,SARS-N1,54800,10000,791198.9
ARA Basel/Prorheno,2023-12-08,SARS-N2,54800,10000,988050.75
ARA Basel/Prorheno,2023-12-08,SARS-N2,54800,10000,901186.44
ARA Altenrhein,2023-12-08,IAV-M,32880,6000,3110.3052
ARA Altenrhein,2023-12-08,IAV-M,32880,6000,3290.7385
ARA Altenrhein,2023-12-08,IBV-M,32880,6000,-0
ARA Altenrhein,2023-12-08,IBV-M,32880,6000,-0
ARA Altenrhein,2023-12-08,RSV-N,32880,6000,-0
ARA Altenrhein,2023-12-08,RSV-N,32880,6000,-0
ARA Altenrhein,2023-12-08,SARS-N1,32880,6000,376356.1
ARA Altenrhein,2023-12-08,SARS-N1,32880,6000,261850.81
ARA Altenrhein,2023-12-08,SARS-N2,32880,6000,406173.06
ARA Altenrhein,2023-12-08,SARS-N2,32880,6000,368176.2
ARA Chur,2023-12-08,IAV-M,54800,10000,4769.145
ARA Chur,2023-12-08,IAV-M,54800,10000,4285.4526
ARA Chur,2023-12-08,IBV-M,54800,10000,-0
ARA Chur,2023-12-08,IBV-M,54800,10000,-0
ARA Chur,2023-12-08,RSV-N,54800,10000,-0
ARA Chur,2023-12-08,RSV-N,54800,10000,4769.145
ARA Chur,2023-12-08,SARS-N1,54800,10000,602779.25
ARA Chur,2023-12-08,SARS-N1,54800,10000,662215.75
ARA Chur,2023-12-08,SARS-N2,54800,10000,847837.56
ARA Chur,2023-12-08,SARS-N2,54800,10000,882528.2
CDA Lugano,2023-12-08,IAV-M,54800,10000,12031.11
CDA Lugano,2023-12-08,IAV-M,54800,10000,10077.313
CDA Lugano,2023-12-08,IBV-M,54800,10000,18047.229
CDA Lugano,2023-12-08,IBV-M,54800,10000,10077.313
CDA Lugano,2023-12-08,RSV-N,54800,10000,20155.68
CDA Lugano,2023-12-08,RSV-N,54800,10000,24063.723
CDA Lugano,2023-12-08,SARS-N1,54800,10000,955117.3
CDA Lugano,2023-12-08,SARS-N1,54800,10000,652155.06
CDA Lugano,2023-12-08,SARS-N2,54800,10000,794293.1
CDA Lugano,2023-12-08,SARS-N2,54800,10000,1082779.2
STEP Vidy,2023-12-08,IAV-M,32880,6000,10018.222
STEP Vidy,2023-12-08,IAV-M,32880,6000,6644.459
STEP Vidy,2023-12-08,IBV-M,32880,6000,-0
STEP Vidy,2023-12-08,IBV-M,32880,6000,-0
STEP Vidy,2023-12-08,RSV-N,32880,6000,3322.134
STEP Vidy,2023-12-08,RSV-N,32880,6000,10018.222
STEP Vidy,2023-12-08,SARS-N1,32880,6000,567523.44
STEP Vidy,2023-12-08,SARS-N1,32880,6000,746078.4
STEP Vidy,2023-12-08,SARS-N2,32880,6000,851030.94
STEP Vidy,2023-12-08,SARS-N2,32880,6000,688423.2
STEP Neuchatel,2023-12-08,IAV-M,32880,6000,14594.993
STEP Neuchatel,2023-12-08,IBV-M,32880,6000,-0
STEP Neuchatel,2023-12-08,RSV-N,32880,6000,7297.036
STEP Neuchatel,2023-12-08,SARS-N1,32880,6000,871176.25
STEP Neuchatel,2023-12-08,SARS-N2,32880,6000,1082672.9
ARA Werdhoelzli,2023-12-09,IAV-M,32880,6000,7098.547
ARA Werdhoelzli,2023-12-09,IAV-M,32880,6000,3200.7236
ARA Werdhoelzli,2023-12-09,IBV-M,32880,6000,28399.42
ARA Werdhoelzli,2023-12-09,IBV-M,32880,6000,12803.958
ARA Werdhoelzli,2023-12-09,RSV-N,32880,6000,3200.7236
ARA Werdhoelzli,2023-12-09,RSV-N,32880,6000,7098.547
ARA Werdhoelzli,2023-12-09,SARS-N1,32880,6000,731148.8
ARA Werdhoelzli,2023-12-09,SARS-N1,32880,6000,760935.5
ARA Werdhoelzli,2023-12-09,SARS-N2,32880,6000,1002376.7
ARA Werdhoelzli,2023-12-09,SARS-N2,32880,6000,971509.75
ARA Region Bern,2023-12-09,IAV-M,32880,6000,2971.9773
ARA Region Bern,2023-12-09,IAV-M,32880,6000,5235.8213
ARA Region Bern,2023-12-09,IBV-M,32880,6000,-0
ARA Region Bern,2023-12-09,IBV-M,32880,6000,8916.39
ARA Region Bern,2023-12-09,RSV-N,32880,6000,2617.8513
ARA Region Bern,2023-12-09,RSV-N,32880,6000,-0
ARA Region Bern,2023-12-09,SARS-N1,32880,6000,357120.62
ARA Region Bern,2023-12-09,SARS-N1,32880,6000,294969.5
ARA Region Bern,2023-12-09,SARS-N2,32880,6000,438832.84
ARA Region Bern,2023-12-09,SARS-N2,32880,6000,384652.2
ARA Sensetal,2023-12-09,IAV-M,32880,6000,-0
ARA Sensetal,2023-12-09,IBV-M,32880,6000,-0
ARA Sensetal,2023-12-09,RSV-N,32880,6000,6185.166
ARA Sensetal,2023-12-09,SARS-N1,32880,6000,263454.94
ARA Sensetal,2023-12-09,SARS-N2,32880,6000,300745.53
ARA Buholz,2023-12-09,IAV-M,32880,6000,20967.344
ARA Buholz,2023-12-09,IAV-M,32880,6000,33836.176
ARA Buholz,2023-12-09,IBV-M,32880,6000,11276.525
ARA Buholz,2023-12-09,IBV-M,32880,6000,13977.384
ARA Buholz,2023-12-09,RSV-N,32880,6000,11276.525
ARA Buholz,2023-12-09,RSV-N,32880,6000,13977.384
ARA Buholz,2023-12-09,SARS-N1,32880,6000,1516533.9
ARA Buholz,2023-12-09,SARS-N1,32880,6000,1633565.6
ARA Buholz,2023-12-09,SARS-N2,32880,6000,1972653.8
ARA Buholz,2023-12-09,SARS-N2,32880,6000,2135313
ARA Schwyz,2023-12-09,IAV-M,32880,6000,-0
ARA Schwyz,2023-12-09,IAV-M,32880,6000,2717.1584
ARA Schwyz,2023-12-09,IBV-M,32880,6000,4785.4517
ARA Schwyz,2023-12-09,IBV-M,32880,6000,8151.858
ARA Schwyz,2023-12-09,RSV-N,32880,6000,2392.6763
ARA Schwyz,2023-12-09,RSV-N,32880,6000,8151.858
ARA Schwyz,2023-12-09,SARS-N1,32880,6000,466043.3
ARA Schwyz,2023-12-09,SARS-N1,32880,6000,389856.25
ARA Schwyz,2023-12-09,SARS-N2,32880,6000,528789.2
ARA Schwyz,2023-12-09,SARS-N2,32880,6000,491157.8
ARA Zuchwil,2023-12-09,IAV-M,32880,6000,-0
ARA Zuchwil,2023-12-09,IAV-M,32880,6000,-0
ARA Zuchwil,2023-12-09,IBV-M,32880,6000,7284.621
ARA Zuchwil,2023-12-09,IBV-M,32880,6000,10057.733
ARA Zuchwil,2023-12-09,RSV-N,32880,6000,3352.3833
ARA Zuchwil,2023-12-09,RSV-N,32880,6000,18213.273
ARA Zuchwil,2023-12-09,SARS-N1,32880,6000,208216.3
ARA Zuchwil,2023-12-09,SARS-N1,32880,6000,116664.25
ARA Zuchwil,2023-12-09,SARS-N2,32880,6000,221675.4
ARA Zuchwil,2023-12-09,SARS-N2,32880,6000,116664.25
ARA Basel/Prorheno,2023-12-09,IAV-M,54800,10000,4838.8516
ARA Basel/Prorheno,2023-12-09,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-12-09,IBV-M,54800,10000,4838.8516
ARA Basel/Prorheno,2023-12-09,IBV-M,54800,10000,-0
ARA Basel/Prorheno,2023-12-09,RSV-N,54800,10000,9677.946
ARA Basel/Prorheno,2023-12-09,RSV-N,54800,10000,5273.51
ARA Basel/Prorheno,2023-12-09,SARS-N1,54800,10000,387878.2
ARA Basel/Prorheno,2023-12-09,SARS-N1,54800,10000,290472.56
ARA Basel/Prorheno,2023-12-09,SARS-N2,54800,10000,436472.94
ARA Basel/Prorheno,2023-12-09,SARS-N2,54800,10000,391021.5
ARA Altenrhein,2023-12-09,IAV-M,32880,6000,-0
ARA Altenrhein,2023-12-09,IAV-M,32880,6000,-0
ARA Altenrhein,2023-12-09,IBV-M,32880,6000,-0
ARA Altenrhein,2023-12-09,IBV-M,32880,6000,-0
ARA Altenrhein,2023-12-09,RSV-N,32880,6000,3720.016
ARA Altenrhein,2023-12-09,RSV-N,32880,6000,2778.1448
ARA Altenrhein,2023-12-09,SARS-N1,32880,6000,260981.03
ARA Altenrhein,2023-12-09,SARS-N1,32880,6000,286852.62
ARA Altenrhein,2023-12-09,SARS-N2,32880,6000,444371.38
ARA Altenrhein,2023-12-09,SARS-N2,32880,6000,351102
ARA Chur,2023-12-09,IAV-M,54800,10000,-0
ARA Chur,2023-12-09,IAV-M,54800,10000,-0
ARA Chur,2023-12-09,IBV-M,54800,10000,-0
ARA Chur,2023-12-09,IBV-M,54800,10000,-0
ARA Chur,2023-12-09,RSV-N,54800,10000,4454.473
ARA Chur,2023-12-09,RSV-N,54800,10000,-0
ARA Chur,2023-12-09,SARS-N1,54800,10000,724324.06
ARA Chur,2023-12-09,SARS-N1,54800,10000,544692.7
ARA Chur,2023-12-09,SARS-N2,54800,10000,913004.1
ARA Chur,2023-12-09,SARS-N2,54800,10000,729749.94
CDA Lugano,2023-12-09,IAV-M,32880,6000,12618.778
CDA Lugano,2023-12-09,IAV-M,32880,6000,10277.086
CDA Lugano,2023-12-09,IBV-M,32880,6000,17129.492
CDA Lugano,2023-12-09,IBV-M,32880,6000,25240.312
CDA Lugano,2023-12-09,RSV-N,32880,6000,9463.826
CDA Lugano,2023-12-09,RSV-N,32880,6000,3425.4922
CDA Lugano,2023-12-09,SARS-N1,32880,6000,557594.06
CDA Lugano,2023-12-09,SARS-N1,32880,6000,608830.4
CDA Lugano,2023-12-09,SARS-N2,32880,6000,803677.25
CDA Lugano,2023-12-09,SARS-N2,32880,6000,736481.2
STEP Vidy,2023-12-09,IAV-M,32880,6000,-0
STEP Vidy,2023-12-09,IAV-M,32880,6000,7526.493
STEP Vidy,2023-12-09,IBV-M,32880,6000,-0
STEP Vidy,2023-12-09,IBV-M,32880,6000,-0
STEP Vidy,2023-12-09,RSV-N,32880,6000,-0
STEP Vidy,2023-12-09,RSV-N,32880,6000,3358.2263
STEP Vidy,2023-12-09,SARS-N1,32880,6000,252672.56
STEP Vidy,2023-12-09,SARS-N1,32880,6000,292898.03
STEP Vidy,2023-12-09,SARS-N2,32880,6000,282916.34
STEP Vidy,2023-12-09,SARS-N2,32880,6000,343548.03
STEP Neuchatel,2023-12-09,IAV-M,32880,6000,3817.5522
STEP Neuchatel,2023-12-09,IBV-M,32880,6000,3817.5522
STEP Neuchatel,2023-12-09,RSV-N,32880,6000,-0
STEP Neuchatel,2023-12-09,SARS-N1,32880,6000,807270.5
STEP Neuchatel,2023-12-09,SARS-N2,32880,6000,884744.6
STEP Aire,2023-12-09,IAV-M,54800,10000,12886.739
STEP Aire,2023-12-09,IAV-M,54800,10000,-0
STEP Aire,2023-12-09,IBV-M,54800,10000,12886.739
STEP Aire,2023-12-09,IBV-M,54800,10000,-0
STEP Aire,2023-12-09,RSV-N,54800,10000,30071.742
STEP Aire,2023-12-09,RSV-N,54800,10000,19171.01
STEP Aire,2023-12-09,SARS-N1,54800,10000,919700.6
STEP Aire,2023-12-09,SARS-N1,54800,10000,849910.6
STEP Aire,2023-12-09,SARS-N2,54800,10000,1152216.8
STEP Aire,2023-12-09,SARS-N2,54800,10000,1045109.06
STEP Porrentruy,2023-12-09,IAV-M,32880,6000,-0
STEP Porrentruy,2023-12-09,IAV-M,32880,6000,2804.292
STEP Porrentruy,2023-12-09,IBV-M,32880,6000,10237.497
STEP Porrentruy,2023-12-09,IBV-M,32880,6000,8413.284
STEP Porrentruy,2023-12-09,RSV-N,32880,6000,5608.7197
STEP Porrentruy,2023-12-09,RSV-N,32880,6000,-0
STEP Porrentruy,2023-12-09,SARS-N1,32880,6000,176851.45
STEP Porrentruy,2023-12-09,SARS-N1,32880,6000,188189.02
STEP Porrentruy,2023-12-09,SARS-N2,32880,6000,228214.06
STEP Porrentruy,2023-12-09,SARS-N2,32880,6000,230404.95
ARA Werdhoelzli,2023-12-10,IAV-M,32880,6000,16695.107
ARA Werdhoelzli,2023-12-10,IBV-M,32880,6000,3338.6357
ARA Werdhoelzli,2023-12-10,RSV-N,32880,6000,3338.6357
ARA Werdhoelzli,2023-12-10,SARS-N1,32880,6000,486126.66
ARA Werdhoelzli,2023-12-10,SARS-N2,32880,6000,577100
ARA Region Bern,2023-12-10,IAV-M,32880,6000,6324.231
ARA Region Bern,2023-12-10,IAV-M,32880,6000,-0
ARA Region Bern,2023-12-10,IBV-M,32880,6000,3162.029
ARA Region Bern,2023-12-10,IBV-M,32880,6000,2949.9844
ARA Region Bern,2023-12-10,RSV-N,32880,6000,-0
ARA Region Bern,2023-12-10,RSV-N,32880,6000,6324.231
ARA Region Bern,2023-12-10,SARS-N1,32880,6000,518553.16
ARA Region Bern,2023-12-10,SARS-N1,32880,6000,552813.06
ARA Region Bern,2023-12-10,SARS-N2,32880,6000,613879.4
ARA Region Bern,2023-12-10,SARS-N2,32880,6000,674248.94
ARA Sensetal,2023-12-10,IAV-M,32880,6000,6914.2905
ARA Sensetal,2023-12-10,IBV-M,32880,6000,3457.042
ARA Sensetal,2023-12-10,RSV-N,32880,6000,3457.042
ARA Sensetal,2023-12-10,SARS-N1,32880,6000,221668.55
ARA Sensetal,2023-12-10,SARS-N2,32880,6000,270272.1
ARA Buholz,2023-12-10,IAV-M,32880,6000,-0
ARA Buholz,2023-12-10,IAV-M,32880,6000,6940.4414
ARA Buholz,2023-12-10,IBV-M,32880,6000,-0
ARA Buholz,2023-12-10,IBV-M,32880,6000,-0
ARA Buholz,2023-12-10,RSV-N,32880,6000,6940.4414
ARA Buholz,2023-12-10,RSV-N,32880,6000,10889.878
ARA Buholz,2023-12-10,SARS-N1,32880,6000,410918.62
ARA Buholz,2023-12-10,SARS-N1,32880,6000,497578.25
ARA Buholz,2023-12-10,SARS-N2,32880,6000,463363.94
ARA Buholz,2023-12-10,SARS-N2,32880,6000,566262.7
ARA Schwyz,2023-12-10,IAV-M,32880,6000,2943.525
ARA Schwyz,2023-12-10,IAV-M,32880,6000,8109.1636
ARA Schwyz,2023-12-10,IBV-M,32880,6000,5887.1997
ARA Schwyz,2023-12-10,IBV-M,32880,6000,2702.9282
ARA Schwyz,2023-12-10,RSV-N,32880,6000,11774.999
ARA Schwyz,2023-12-10,RSV-N,32880,6000,-0
ARA Schwyz,2023-12-10,SARS-N1,32880,6000,375032.12
ARA Schwyz,2023-12-10,SARS-N1,32880,6000,393250.06
ARA Schwyz,2023-12-10,SARS-N2,32880,6000,502205.3
ARA Schwyz,2023-12-10,SARS-N2,32880,6000,434314.7
ARA Zuchwil,2023-12-10,IAV-M,32880,6000,-0
ARA Zuchwil,2023-12-10,IAV-M,32880,6000,6784.445
ARA Zuchwil,2023-12-10,IBV-M,32880,6000,6565.2188
